Source,mois,espece,espece,Genre,age,sexe,en_allaitement,enceinte,condition,poids_kg,circumference_cou,longueur_cm,provenance,strategie,jour_nuit,Dest_jeter,Dest_conso,Dest_vente,Dest_paim,Dest_don,kg_jeter,kg_conso,kg_vente,kg_paim,kg_don,condition_vente,prix_vente_fc,prix_vente_kg,village,ID_sortie,unique_hunter_ID
PF,8,rat_de_gambie,,rodent,adulte,male,,,frais,1,12,20,,,,0,1,0,0,0,0,1,0,0,0,entier,,,6,,
PF,8,ecureil_inconnu,,rodent,adulte,male,,,frais,0.3,8,15,,,,0,1,0,0,0,0,0.3,0,0,0,entier,,,6,,
PF,8,colobe_bai_de_thollon,,primates,adulte,male,,,frais,4.6,15,46,,,,0,0.5,0.5,0,0,0,2.3,2.3,0,0,,5000,2173.913043,6,,
PF,8,atherure,,rodent,adulte,male,,,frais,2.5,16.5,35,,,,0,1,0,0,0,0,2.5,0,0,0,entier,,,6,,
PF,8,cephalophe_de_weyns,,ungulate_medium,jeune,femelle,non,non,fume,3.8,NA,21,,,,0,0.5,0.5,0,0,0,1.9,1.9,0,0,moitie,12000,6315.789474,6,,
PF,8,cephalophe_bai,,ungulate_medium,adulte,femelle,non,oui,frais,22,32,65,,,,0,0.333333333,0.666666667,0,0,0,7.333333333,14.66666667,0,0,2_tiers,25000,1704.545455,6,,
PF,8,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,16,30,62,,,,0,0,1,0,0,0,0,16,0,0,entier,25000,1562.5,6,,
PF,8,atherure,,rodent,adulte,inconnu,,,pourri,2.4,18,28,,,,1,0,0,0,0,2.4,0,0,0,0,entier,,,6,,
PF,8,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,8,colobe_bai_de_thollon,,primates,adulte,inconnu,,,fume,1.8,0,38,,,,0,0,1,0,0,0,0,1.8,0,0,entier,10500,5833.333333,6,,
PF,8,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,22,37,60,,,,0,0,1,0,0,0,0,22,0,0,entier,20000,909.0909091,6,,
PF,8,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,6,,
PF,8,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,oui,non,frais,4.8,0,46,,,,0,0.75,0,0,0.25,0,3.6,0,0,1.2,3_quarts,,,6,,
PF,8,ecureil_inconnu,,rodent,adulte,male,,,pourri,1.45,6,13,,,,0,0,1,0,0,0,0,1.45,0,0,entier,,,6,,
PF,8,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,3.6,22,35,,,,0,0,1,0,0,0,0,3.6,0,0,entier,5000,1388.888889,6,,
PF,8,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,non,fume,5,0,51,,,,0,1,0,0,0,0,5,0,0,0,entier,,,6,,
PF,8,cephalophe_bleu,,ungulate_small,jeune,femelle,non,non,frais,1,12,21,,,,0,1,0,0,0,0,1,0,0,0,entier,,,6,,
PF,8,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,2.5,6,29,,,,0,0,1,0,0,0,0,2.5,0,0,entier,6000,2400,6,,
PF,8,cercopitheque_ascagne,,primates,jeune,male,,,frais,4.5,18,40,,,,0,0.5,0.5,0,0,0,2.25,2.25,0,0,,3000,1333.333333,6,,
PF,8,cephalophe_bai,,ungulate_medium,adulte,male,,,frais,12,34,63,,,,0,0.5,0.5,0,0,0,6,6,0,0,,12000,2000,6,,
PF,8,rat_de_gambie,,rodent,jeune,femelle,,,frais,0.9,22,13,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,6,,
PF,8,ecureil_inconnu,,rodent,adulte,male,,,frais,0.3,6,14,,,,0,1,0,0,0,0,0.3,0,0,0,entier,,,6,,
PF,8,colobe_bai_de_thollon,,primates,adulte,male,,,frais,3.8,12,39,,,,0,0.5,0.5,0,0,0,1.9,1.9,0,0,,5500,2894.736842,6,,
PF,8,rat_de_gambie,,rodent,adulte,male,,,frais,1,13.5,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,6,,
PF,8,cephalophe_de_weyns,,ungulate_medium,jeune,femelle,non,non,frais,5.4,0,3.9,,,,0,0.75,0.25,0,0,0,4.05,1.35,0,0,3_quarts,6000,4444.444444,6,,
PF,9,potamochere,,hogs,jeune,femelle,non,non,frais,25,33,56,,,,0,0,1,0,0,0,0,25,0,0,entier,25000,1000,6,,
PF,9,tortue_de_terre_inconnue,,reptiles,adulte,inconnu,,,frais,1.2,0,0,,,,0,1,0,0,0,0,1.2,0,0,0,entier,,,6,,
PF,9,cephalophe_dos_jaune,,ungulate_large,jeune,male,,,frais,27,37.5,32,,,,0,0,0.75,0.25,0,0,0,20.25,6.75,0,3_quarts,27000,1333.333333,6,,
PF,9,ecureil_inconnu,,rodent,adulte,male,,,frais,0.3,8,15,,,,0,1,0,0,0,0,0.3,0,0,0,entier,,,6,,
PF,11,chevrotain_aquatique,,ungulate_small,adulte,male,,,frais,7,21,38,,,,0,0.5,0.5,0,0,0,3.5,3.5,0,0,,10000,2857.142857,6,,
PF,11,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,3.8,16,35,,,,0,0,1,0,0,0,0,3.8,0,0,entier,8000,2105.263158,6,,
PF,11,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,4,0,51,,,,0,0.25,0.75,0,0,0,1,3,0,0,3_quarts,14000,4666.666667,6,,
PF,11,cercopitheque_ascagne,,primates,adulte,male,,,frais,3.5,14,37,,,,0,0.5,0.5,0,0,0,1.75,1.75,0,0,,4000,2285.714286,6,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,3.5,18,39,,,,0,0,1,0,0,0,0,3.5,0,0,entier,8000,2285.714286,6,,
PF,12,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,oui,fume,2.2,NA,NA,,,,0,0,1,0,0,0,0,2.2,0,0,entier,22000,10000,6,,
PF,12,rat_de_gambie,,rodent,adulte,femelle,non,non,frais,1.5,15,23,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,6,,
PF,12,cephalophe_bai,,ungulate_medium,jeune,male,,,frais,15,38,75,,,,0,0.25,0.75,0,0,0,3.75,11.25,0,0,3_quarts,20000,1777.777778,6,,
PF,12,colobe_magistrat,,primates,adulte,male,,,frais,7.1,16,46,,,,0,1,0,0,0,0,7.1,0,0,0,entier,,,6,,
PF,12,potamochere,,hogs,jeune,femelle,non,non,fume,4.29,12.5,29,,,,0,0.5,0.5,0,0,0,2.145,2.145,0,0,,13500,6293.706294,6,,
PF,12,potamochere,,hogs,adulte,male,,,frais,55,71,69,,,,0,0.25,0.25,0.25,0.25,0,13.75,13.75,13.75,13.75,,23000,1672.727273,6,,
PF,12,colobe_bai_de_thollon,,primates,adulte,male,,,frais,5,14,40,,,,0,0,1,0,0,0,0,5,0,0,entier,12000,2400,6,,
PF,12,potamochere,,hogs,jeune,male,,,frais,4.29,12.5,29,,,,0,0.25,0.25,0.25,0.25,0,1.0725,1.0725,1.0725,1.0725,,16000,14918.41492,6,,
PF,12,vipere_inconnue,,reptiles,adulte,femelle,non,oui,frais,2.3,0,108,,,,0,1,0,0,0,0,2.3,0,0,0,entier,,,6,,
PF,12,crocodil_nain,,reptiles,adulte,male,,,frais,4.5,25,32,,,,0,0.333333333,0.666666667,0,0,0,1.5,3,0,0,2_tiers,12000,4000,6,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,3,14.5,39,,,,0,0,1,0,0,0,0,3,0,0,entier,8000,2666.666667,6,,
PF,12,cephalophe_bleu,,ungulate_small,adulte,femelle,non,oui,frais,4.3,16,42,,,,0,1,0,0,0,0,4.3,0,0,0,entier,,,6,,
PF,12,cephalophe_dos_jaune,,ungulate_large,adulte,femelle,non,non,fume,2.6,NA,NA,,,,0,0.25,0.25,0.25,0.25,0,0.65,0.65,0.65,0.65,,7000,10769.23077,6,,
PF,11,colobe_bai_de_thollon,,primates,adulte,male,,,frais,4.6,15,46,,,,0,0.75,0,0,0.25,0,3.45,0,0,1.15,3_quarts,,,6,,
PF,11,potamochere,,hogs,adulte,male,,,pourri,7,0,74,,,,1,0,0,0,0,7,0,0,0,0,entier,,,6,,
PF,11,colobe_bai_de_thollon,,primates,adulte,male,,,frais,8,20.5,35,,,,0,0,1,0,0,0,0,8,0,0,entier,16000,2000,6,,
PF,11,varane_du_nil,,reptiles,adulte,femelle,non,non,frais,4.6,21,1.3,,,,0,0.5,0,0,0.5,0,2.3,0,0,2.3,moitie,,,6,,
PF,11,rat_de_gambie,,rodent,adulte,inconnu,,,pourri,0.9,12,25,,,,1,0,0,0,0,0.9,0,0,0,0,entier,,,6,,
PF,11,chevrotain_aquatique,,ungulate_small,adulte,male,,,frais,9,22,46,,,,0,0.333333333,0.333333333,0,0.333333333,0,3,3,0,3,tiers,7000,2333.333333,6,,
PF,11,rat_de_gambie,,rodent,adulte,male,,,frais,1.8,14,29,,,,0,1,0,0,0,0,1.8,0,0,0,entier,,,6,,
PF,11,sitatunga,,ungulate_large,adulte,femelle,,oui,frais,18,28,56,,,,0,0.25,0.25,0.25,0.25,0,4.5,4.5,4.5,4.5,,18000,4000,6,,
PF,6,rat_de_gambie,,rodent,adulte,femelle,oui,non,frais,0.7,20,12,,,,0,1,0,0,0,0,0.7,0,0,0,entier,,,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,non,pourri,11,NA,50,,,,0,0.333333333,0.333333333,0.333333333,0,0,3.666666667,3.666666667,3.666666667,0,tiers,6000,1636.363636,2,,
PF,6,rat_de_gambie,,rodent,jeune,male,,,frais,0.9,12,25,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,2,,
PF,6,colobe_bai_de_thollon,,primates,adulte,femelle,non,non,frais,5.5,17,39,,,,0,0,0.5,0.5,0,0,0,2.75,2.75,0,,6000,2181.818182,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,10.3,30,55,,,,0,0.5,0,0,0.5,0,5.15,0,0,5.15,moitie,,,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,non,frais,11,21,22.5,,,,0,0.5,0.5,0,0,0,5.5,5.5,0,0,moitie,11000,2000,2,,
PF,6,potamochere,,hogs,jeune,male,,,frais,15,47,36,,,,0,0,1,0,0,0,0,15,0,0,entier,11000,733.3333333,2,,
PF,6,rat_de_gambie,,rodent,adulte,male,,,frais,1,12,20,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,femelle,oui,non,frais,1.9,14,35,,,,0,0.25,0.25,0.25,0.25,0,0.475,0.475,0.475,0.475,,2000,4210.526316,2,,
PF,6,varane_du_nil,,reptiles,adulte,male,,,frais,0.8,0,120,,,,0,0.5,0.5,0,0,0,0.4,0.4,0,0,,3000,7500,2,,
PF,6,colobe_bai_de_thollon,,primates,adulte,male,,,frais,6,14,43,,,,0,0.5,0.5,0,0,0,3,3,0,0,,5000,1666.666667,2,,
PF,6,rat_de_gambie,,rodent,adulte,femelle,oui,non,frais,0.9,22,13,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,2,,
PF,6,colobe_bai_de_thollon,,primates,adulte,femelle,oui,non,frais,3.9,13,33,,,,0,0.75,0,0,0.25,0,2.925,0,0,0.975,2_tiers,,,2,,
PF,6,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,6,rat_de_gambie,,rodent,jeune,femelle,non,non,frais,1,12,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,rat_de_gambie,,rodent,jeune,male,,,frais,0.9,12,25,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,2,,
PF,6,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,jeune,male,,,pourri,21,NA,52,,,,0,0.25,0.25,0.25,0.25,0,5.25,5.25,5.25,5.25,entier,40000,7619.047619,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,jeune,femelle,,,frais,2,0,31,,,,0,0.333333333,0.333333333,0,0.333333333,0,0.666666667,0.666666667,0,0.666666667,tiers,10000,15000,2,,
PF,6,colobe_bai_de_thollon,,primates,adulte,male,,,frais,5,14,40,,,,0,1,0,0,0,0,5,0,0,0,entier,3500,,2,,
PF,6,rat_de_gambie,,rodent,jeune,male,,,frais,1,16.5,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,femelle,oui,non,frais,2.8,12,36,,,,0,0,1,0,0,0,0,2.8,0,0,entier,5000,1785.714286,2,,
PF,6,colobe_bai_de_thollon,,primates,adulte,male,,,frais,2.1,7,31,,,,0,0.333333333,0.333333333,0.333333333,0,0,0.7,0.7,0.7,0,tiers,4000,5714.285714,2,,
PF,6,rat_de_gambie,,rodent,adulte,male,,,frais,1,18.3,25.5,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,14,24,22.5,,,,0,0.25,0.25,0.25,0.25,0,3.5,3.5,3.5,3.5,moitie,5000,1428.571429,2,,
PF,6,rat_de_gambie,,rodent,jeune,femelle,,,frais,0.6,18,9,,,,0,1,0,0,0,0,0.6,0,0,0,entier,,,2,,
PF,6,atherure,,rodent,adulte,male,,,frais,2.5,15,32,,,,0,1,0,0,0,0,2.5,0,0,0,entier,,,2,,
PF,6,atherure,,rodent,adulte,femelle,non,oui,frais,2.5,17,36,,,,0,0.5,0.5,0,0,0,1.25,1.25,0,0,,2000,1600,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,non,frais,10.3,30,55,,,,0,0.5,0,0,0.5,0,5.15,0,0,5.15,moitie,,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,frais,3.6,16.5,38,,,,0,0,1,0,0,0,0,3.6,0,0,entier,5000,1388.888889,2,,
PF,6,colobe_bai_de_thollon,,primates,adulte,male,,,frais,3,11,37,,,,0,0.333333333,0.333333333,0.333333333,0,0,1,1,1,0,tiers,12000,12000,2,,
PF,6,rat_de_gambie,,rodent,jeune,male,,,frais,1,12,20,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,rat_de_gambie,,rodent,adulte,male,,,frais,1,18.3,25.5,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,colobe_bai_de_thollon,,primates,inconnu,femelle,non,non,fume,2.5,19.5,44.5,,,,0,1,0,0,0,0,2.5,0,0,0,entier,,,2,,
PF,6,atherure,,rodent,adulte,femelle,non,non,frais,4,23,32,,,,0,1,0,0,0,0,4,0,0,0,entier,,,2,,
PF,6,rat_de_gambie,,rodent,adulte,femelle,,,frais,0.9,22,13,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,male,,,,2.4,14.5,34,,,,0,0,1,0,0,0,0,2.4,0,0,,5000,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,femelle,,,frais,2.8,20,31,,,,0,0.5,0.5,0,0,0,1.4,1.4,0,0,,3000,2142.857143,2,,
PF,6,rat_de_gambie,,rodent,adulte,male,,,pourri,0.6,12,22,,,,1,0,0,0,0,0.6,0,0,0,0,entier,,,2,,
PF,6,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,6,rat_de_gambie,,rodent,adulte,male,,,frais,1.5,12,20,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,2.4,18,35,,,,0,0,1,0,0,0,0,2.4,0,0,entier,4000,1666.666667,2,,
PF,6,cephalophe_bleu,,ungulate_small,jeune,femelle,non,non,frais,2.5,12,30,,,,0,0.75,0.25,0,0,0,1.875,0.625,0,0,3_quarts,1500,2400,2,,
PF,6,rat_de_gambie,,rodent,adulte,male,,,frais,1,16.5,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,femelle,oui,non,frais,2.1,14,36,,,,0,1,0,0,0,0,2.1,0,0,0,entier,,,2,,
PF,6,rat_de_gambie,,rodent,adulte,male,,,frais,1.5,12,20,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,2,,
PF,6,ecureil_inconnu,,rodent,adulte,male,,,frais,0.3,8,15,,,,0,1,0,0,0,0,0.3,0,0,0,entier,,,2,,
PF,6,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,6,rat_de_gambie,,rodent,jeune,femelle,,,frais,0.8,21,14,,,,0,1,0,0,0,0,0.8,0,0,0,entier,,,2,,
PF,6,colobe_bai_de_thollon,,primates,adulte,male,,,frais,7,8.5,44.5,,,,0,0.5,0.5,0,0,0,3.5,3.5,0,0,,6000,1714.285714,2,,
PF,6,cephalophe_bai,,ungulate_medium,adulte,femelle,,,frais,16,32,51,,,,0,0.333333333,0.333333333,0.333333333,0,0,5.333333333,5.333333333,5.333333333,0,tiers,10000,1875,2,,
PF,6,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,6,potamochere,,hogs,jeune,male,,,,3.1,0,59,,,,0,0.5,0.5,0,0,0,1.55,1.55,0,0,,180000,116129.0323,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,1.6,17.3,36,,,,0,0.5,0.5,0,0,0,0.8,0.8,0,0,,3000,3750,2,,
PF,6,rat_de_gambie,,rodent,adulte,femelle,,,frais,0.9,22,13,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,2,,
PF,6,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,1.7,15.5,27,,,,0,1,0,0,0,0,1.7,0,0,0,entier,,,2,,
PF,6,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,jeune,male,,,frais,3.65,17,34,,,,0,0,1,0,0,0,0,3.65,0,0,entier,20000,5479.452055,2,,
PF,6,cephalophe_bleu,,ungulate_small,jeune,male,,,frais,1.5,12.5,31,,,,0,1,0,0,0,0,1.5,0,0,0,entier,,,2,,
PF,6,rat_de_gambie,,rodent,jeune,femelle,non,non,frais,0.9,10,22,,,,0,1,0,0,0,0,0.9,0,0,0,entier,,,2,,
PF,6,sengi,,others,adulte,femelle,non,non,frais,1,13,26,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,6,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,6,cephalophe_dos_jaune,,ungulate_large,adulte,femelle,oui,non,frais,43,100,40,,,,0,0.25,0.25,0.5,0,0,10.75,10.75,21.5,0,,17000,1581.395349,2,,
PF,6,potamochere,,hogs,jeune,femelle,non,non,frais,25,33,56,,,,0,0.25,0.25,0.5,0,0,6.25,6.25,12.5,0,,10000,1600,2,,
PF,6,ecureil_inconnu,,rodent,adulte,male,,,frais,0.4,7,14,,,,0,1,0,0,0,0,0.4,0,0,0,entier,,,2,,
PF,6,cercopitheque_ascagne,,primates,adulte,male,,,frais,4.5,18,40,,,,0,0.5,0.5,0,0,0,2.25,2.25,0,0,,5000,2222.222222,2,,
PF,6,cephalophe_de_weyns,,ungulate_medium,jeune,male,,,frais,12,26,53,,,,0,0.5,0.5,0,0,0,6,6,0,0,moitie,12000,2000,2,,
PF,7,rat_de_gambie,,rodent,adulte,male,,,frais,1,18.3,25.5,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,7,sengi,,others,jeune,male,,,frais,0.6,15,20,,,,0,1,0,0,0,0,0.6,0,0,0,entier,,,2,,
PF,7,ecureil_inconnu,,rodent,adulte,male,,,frais,1.45,6,13,,,,0,1,0,0,0,0,1.45,0,0,0,entier,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,colobe_bai_de_thollon,,primates,adulte,male,,,frais,5,14,40,,,,0,0,1,0,0,0,0,5,0,0,entier,7000,1400,2,,
PF,7,python_inconnu,,reptiles,jeune,male,,,frais,12,30,3,,,,0,0.333333333,0,0,0.666666667,0,4,0,0,8,2_tiers,,,2,,
PF,7,cephalophe_bleu,,ungulate_small,adulte,femelle,non,non,fume,1.1,0,33,,,,0,0,1,0,0,0,0,1.1,0,0,entier,5500,5000,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,non,oui,fume,3.8,NA,21,,,,0,0.25,0.25,0.25,0.25,0,0.95,0.95,0.95,0.95,moitie,6000,6315.789474,2,,
PF,7,cephalophe_de_weyns,,ungulate_medium,adulte,femelle,oui,non,frais,10.3,30,55,,,,0,0.5,0,0,0.5,0,5.15,0,0,5.15,moitie,,,2,,
PF,7,colobe_bai_de_thollon,,primates,adulte,male,,,fume,2.1,0,39,,,,0,0.75,0,0.25,0,0,1.575,0,0.525,0,3_quarts,,,2,,
PF,7,ecureil_inconnu,,rodent,adulte,male,,,frais,0.3,6,14,,,,0,1,0,0,0,0,0.3,0,0,0,entier,,,2,,
PF,7,rat_de_gambie,,rodent,adulte,male,,,frais,1,16.5,24,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,7,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,1.7,15.5,27,,,,0,1,0,0,0,0,1.7,0,0,0,entier,,,2,,
PF,7,ecureil_inconnu,,rodent,adulte,male,,,frais,0.3,8,15,,,,0,1,0,0,0,0,0.3,0,0,0,entier,,,2,,
PF,7,colobe_bai_de_thollon,,primates,adulte,femelle,oui,non,frais,5,16,41,,,,0,0.5,0.5,0,0,0,2.5,2.5,0,0,,6000,2400,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,cercopitheque_ascagne,,primates,adulte,male,,,frais,6,15,36,,,,0,0.75,0.25,0,0,0,4.5,1.5,0,0,2_tiers,3000,2000,2,,
PF,7,tortue_de_terre_inconnue,,reptiles,adulte,male,,,frais,1.3,0,26,,,,0,1,0,0,0,0,1.3,0,0,0,entier,,,2,,
PF,7,cephalophe_dos_jaune,,ungulate_large,adulte,male,,,frais,48,48,88,,,,0,0.25,0.25,0.5,0,0,12,12,24,0,,9000,750,2,,
PF,7,vipere_inconnue,,reptiles,adulte,male,,,frais,8,21,112,,,,0,0,1,0,0,0,0,8,0,0,entier,8000,1000,2,,
PF,7,rat_de_gambie,,rodent,adulte,male,,,frais,1,12,20,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,atherure,,rodent,adulte,male,,,frais,1,18.5,22.5,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,rat_de_gambie,,rodent,adulte,femelle,non,non,frais,0.6,9,17,,,,0,1,0,0,0,0,0.6,0,0,0,entier,,,2,,
PF,7,rat_de_gambie,,rodent,adulte,male,,,frais,1,18.3,25.5,,,,0,1,0,0,0,0,1,0,0,0,entier,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,1.6,17.3,36,,,,0,0.75,0,0,0.25,0,1.2,0,0,0.4,3_quarts,,,2,,
PF,7,potamochere,,hogs,adulte,femelle,non,oui,frais,55,50,62,,,,0,0.25,0.25,0.5,0,0,13.75,13.75,27.5,0,,18000,1309.090909,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,cercopitheque_ascagne,,primates,adulte,male,,,frais,2,17,39,,,,0,1,0,0,0,0,2,0,0,0,entier,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,atherure,,rodent,adulte,male,,,frais,2.5,14,30,,,,0,1,0,0,0,0,2.5,0,0,0,entier,,,2,,
PF,7,cercopitheque_ascagne,,primates,adulte,male,,,frais,3.5,14,37,,,,0,0.75,0.25,0,0,0,2.625,0.875,0,0,3_quarts,1500,1714.285714,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,potamochere,,hogs,adulte,male,,,frais,15,47,40,,,,0,0.25,0.25,0.5,0,0,3.75,3.75,7.5,0,,18000,4800,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,Aucun,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,2,,
PF,7,sitatunga,,ungulate_large,adulte,femelle,,,frais,15,21,67,,,,0,0.25,0.25,0.25,0.25,0,3.75,3.75,3.75,3.75,,16800,4480,2,,
PF,2,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,,21,,51,,,,0,0,1,0,0,0,0,21,0,0,entier,10000,476.1904762,2,,
PF,7,cephalophe_bai,,ungulate_medium,adulte,male,,,frais,23,40,58,,,,0,0,1,0,0,0,0,23,0,0,entier,24000,1043.478261,2,,
PF,7,cephalophe_bleu,,ungulate_small,adulte,femelle,non,oui,frais,5,19,41,,,,0,0.75,0.25,0,0,0,3.75,1.25,0,0,3_quarts,1500,1200,2,,
PF,7,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,4,15,36,,,,0,0,1,0,0,0,0,4,0,0,entier,5000,1250,2,,
PF,7,cephalophe_bai,,ungulate_medium,jeune,femelle,non,non,frais,18,33,57,,,,0,0.333333333,0.666666667,0,0,0,6,12,0,0,tiers,14000,1166.666667,2,,
PF,7,cephalophe_de_weyns,,ungulate_medium,adulte,male,,,frais,5,0,44,,,,0,0.333333333,0.666666667,0,0,0,1.666666667,3.333333333,0,0,2_tiers,14000,4200,2,,
PF,8,potamochere,,hogs,jeune,male,,,frais,25,33,56,,,,0,0.25,0.25,0.5,0,0,6.25,6.25,12.5,0,,12000,1920,2,,
PF,8,cephalophe_bleu,,ungulate_small,adulte,male,,,frais,4,15,34,,,,0,0,1,0,0,0,0,4,0,0,entier,5000,1250,2,,
PF,8,atherure,,rodent,adulte,male,,,frais,2.5,14,30,,,,0,1,0,0,0,0,2.5,0,0,0,entier,,,2,,
PF,8,colobe_bai_de_thollon,,primates,adulte,male,,,frais,6,20.5,35,,,,0,0.75,0.25,0,0,0,4.5,1.5,0,0,3_quarts,3000,2000,2,,
PF,8,rat_de_gambie,,rodent,adulte,femelle,,,frais,0.9,22,13,,,,0,0,0,1,0,0,0,0,0.9,0,entier,,,2,,
PF,8,chevrotain_aquatique,,ungulate_small,adulte,femelle,,,frais,9,22,46,,,,0,0.333333333,0.666666667,0,0,0,3,6,0,0,2_tiers,7000,1166.666667,2,,
PF,8,cephalophe_dos_jaune,,ungulate_large,adulte,male,,,frais,27,37.5,32,,,,0,0.25,0.25,0.5,0,0,6.75,6.75,13.5,0,,14500,2148.148148,2,,
